uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,samplingProtocolVersion,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"a5ead4b8-cbc6-4e85-b89c-39a2ff2e3af4","WOOD_059.basePlot.vst","2014-09-23","D09","WOOD","WOOD_059","tower","grasslandHerbaceous",47.129641,-99.241556,"WGS84",10.1,481680.04,5219599.11,"14N",580.9,0.1,"vst_WOOD_2014","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",400,400,400,"No Qualifying Stems","D09AJF17",,"legacyData"
"a9d0cfd2-2b20-443b-8144-88d9b2ad495b","WOOD_048.basePlot.vst","2014-09-23","D09","WOOD","WOOD_048","tower","grasslandHerbaceous",47.129371,-99.244736,"WGS84",10.2,481438.77,5219569.86,"14N",586.4,0.1,"vst_WOOD_2014","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",400,400,400,"No Qualifying Stems","D09AJF17",,"legacyData"
"280b2971-eec5-4652-b84b-bbe7c8cc2ef6","WOOD_055.basePlot.vst","2014-09-23","D09","WOOD","WOOD_055","tower","grasslandHerbaceous",47.130457,-99.243954,"WGS84",10.1,481498.45,5219690.36,"14N",584.8,0.2,"vst_WOOD_2014","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",400,400,400,"No Qualifying Stems","D09AJF17",,"legacyData"
"080ab975-626e-45b0-b5d0-08d486a8e027","WOOD_062.basePlot.vst","2014-09-23","D09","WOOD","WOOD_062","tower","grasslandHerbaceous",47.130460,-99.242766,"WGS84",10.1,481588.55,5219690.41,"14N",580.0,0.2,"vst_WOOD_2014","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",400,400,400,"No Qualifying Stems","D09AJF17",,"legacyData"
"bc235a18-5d29-4f07-82a0-7227af84d5b8","WOOD_058.basePlot.vst","2014-09-23","D09","WOOD","WOOD_058","tower","grasslandHerbaceous",47.128829,-99.242751,"WGS84",10.1,481589.13,5219509.16,"14N",584.9,0.1,"vst_WOOD_2014","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",400,400,400,"No Qualifying Stems","D09AJF17",,"legacyData"
"12072adf-84c1-4b98-8c33-232fd3468873","WOOD_050.basePlot.vst","2014-09-23","D09","WOOD","WOOD_050","tower","grasslandHerbaceous",47.129651,-99.243939,"WGS84",10.1,481499.31,5219600.78,"14N",584.4,0.1,"vst_WOOD_2014","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",400,400,400,"No Qualifying Stems","D09AJF17",,"legacyData"
"1c305db9-75ab-4c27-948a-331d1be72af0","WOOD_044.basePlot.vst","2014-09-23","D09","WOOD","WOOD_044","tower","grasslandHerbaceous",47.128290,-99.243528,"WGS84",20.1,481530.01,5219449.44,"14N",586.4,0.2,"vst_WOOD_2014","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",400,400,400,"No Qualifying Stems","D09AJF17",,"legacyData"
"58c25a26-f16d-435b-8177-5b8820aa1ccc","WOOD_047.basePlot.vst","2014-09-23","D09","WOOD","WOOD_047","tower","grasslandHerbaceous",47.129648,-99.242746,"WGS84",10.1,481589.79,5219600.17,"14N",580.5,0.2,"vst_WOOD_2014","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",400,400,400,"No Qualifying Stems","D09AJF17",,"legacyData"
"2151389b-25c9-486f-bfe0-8255abff6641","WOOD_051.basePlot.vst","2014-09-23","D09","WOOD","WOOD_051","tower","grasslandHerbaceous",47.128560,-99.245129,"WGS84",10.1,481408.68,5219479.82,"14N",584.9,0.2,"vst_WOOD_2014","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",400,400,400,"No Qualifying Stems","D09AJF17",,"legacyData"
"863bdf20-4ef8-4e5e-8868-a61325c976b4","WOOD_069.basePlot.vst","2014-09-23","D09","WOOD","WOOD_069","tower","grasslandHerbaceous",47.128829,-99.243545,"WGS84",10.1,481528.91,5219509.34,"14N",585.0,0.2,"vst_WOOD_2014","NEON.DOC.000987vD",,,,,,,"noneSelected","noneSelected",400,400,400,"No Qualifying Stems","D09AJF17",,"legacyData"
