uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempShrubStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF
"b7837987-7c30-4328-b7b7-7bbf303fcf90","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.02817",,"ok","single bole tree","Standing dead",15.2,137,7.0,,,,,,,,,,,,"Unknown cause of death / Previous measurement height / Elk scarring","0000-0002-9445-2841","0000-0003-4609-3858",
"a2985a95-8660-44d1-8817-34a8ef3cb5cf","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.03007",,"ok","single bole tree","Standing dead",17.5,130,7.7,,,,,,,,,,,,"Unknown cause of death","0000-0002-9445-2841","0000-0003-4609-3858",
"1fce947f-8481-487a-9f90-34689fcd1383","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.03075",,"ok","small shrub","Live",,,0.7,,,,3.2,2.9,,"oblate half-sphere",1.4,10,,,,"0000-0002-9445-2841","0000-0003-4609-3858",
"f0186a9f-6514-4f89-9a1d-44eb0ae4d4cf","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.03075",,"ok","small shrub","Live",,,0.7,,,,3.2,2.9,,"oblate half-sphere",2.3,10,,,,"0000-0002-9445-2841","0000-0003-4609-3858",
"f0eb70bc-c10e-4bb9-bf13-3bbbbb5cfdd2","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.03607",,"ok","sapling","Live, physically damaged",,,0.6,,,,,,,,1.1,10,,,"Elk browse","0000-0002-9445-2841","0000-0003-4609-3858",
"82d701a5-82d8-4444-b490-47d1017c1e6e","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.03811",,"ok","sapling","Live",,,0.8,,,,,,,,1.1,10,,,,"0000-0002-9445-2841","0000-0003-4609-3858",
"316cabd9-e892-41c2-ae3d-880fc557fd92","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.03077",,"ok","small shrub","Live",,,0.4,,,,1.3,0.7,,"oblate half-sphere",1.4,10,,,,"0000-0002-9445-2841","0000-0003-4609-3858",
"7988ab94-c9c8-4026-9c0a-bb080dc68d31","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.03010",,"ok","multi-bole tree","Standing dead",19.6,130,8.5,,,,,,,,,,,,"Unknown cause of death","0000-0002-9445-2841","0000-0003-4609-3858",
"c28a908d-7721-46bd-b243-c66b5bc3b867","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.03024",,"ok","single bole tree","Live, physically damaged",17.8,130,7.1,,,,,,,,,,,,"Bole damage possibly elk","0000-0002-9445-2841","0000-0003-4609-3858",
"42fbc443-3574-48c3-9e03-559853b42306","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.03031",,"ok","single bole tree","Standing dead",11.4,130,6.9,,,,,,,,,,,,"Unknown cause of death","0000-0002-9445-2841","0000-0003-4609-3858",
"a4f54c68-8d34-419b-856c-96d3374830a4","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.03060",,"ok","small shrub","Live",,,0.5,,,,2.9,2.2,,"oblate half-sphere",1.4,10,,,,"0000-0002-9445-2841","0000-0003-4609-3858",
"627617cc-eaf8-4aeb-8d83-dea3bb0226c9","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.02815",,"ok","multi-bole tree","Live, physically damaged",22.7,140,6.4,,,,,,,,,,,,"Previous measurement height / Elk scarring","0000-0002-9445-2841","0000-0003-4609-3858",
"49251c25-1eb8-45e6-9817-ec5d82188f9a","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.03060",,"ok","small shrub","Live",,,0.5,,,,2.9,2.2,,"oblate half-sphere",1.3,10,,,,"0000-0002-9445-2841","0000-0003-4609-3858",
"b0b09f53-6027-46d3-a70d-627a90979998","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.02990",,"ok","single bole tree","Live, physically damaged",26.7,140,8.7,,,,,,,,,,,,"Previous measurement height / Elk scarring","0000-0002-9445-2841","0000-0003-4609-3858",
"150ad03b-b9ec-45d8-a26f-cb5d527b5283","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.03817",,"ok","sapling","Live",,,0.4,,,,,,,,1.2,10,,,,"0000-0002-9445-2841","0000-0003-4609-3858",
"ed322098-1b3c-45e2-bf0c-5e694e66c931","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.03072",,"ok","sapling","Live, physically damaged",,,0.8,,,,,,,,1.2,10,,,"Elk browse","0000-0002-9445-2841","0000-0003-4609-3858",
"c3c8611c-41fe-4c5d-87f6-d103c49eed22","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.02811",,"ok","single bole tree","Live, physically damaged",22.4,130,7.9,,,,,,,,,,,,"Elk scarring","0000-0002-9445-2841","0000-0003-4609-3858",
"eb5e2c7d-3a62-48b0-a3d2-dddea6650338","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.03078",,"ok","sapling","Live, physically damaged",,,0.5,,,,,,,,1.3,10,,,"Elk browsing","0000-0002-9445-2841","0000-0003-4609-3858",
"d61d1a1e-5a4e-45ab-9cb4-babcf29948d3","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.02814",,"ok","single bole tree","Live, physically damaged",17.6,140,7.4,,,,,,,,,,,,"Previous measurement height / Elk scarring","0000-0002-9445-2841","0000-0003-4609-3858",
"eb865ddc-24f8-49ea-9a09-951008ba2098","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.03026",,"ok","single bole tree","Live, physically damaged",22.1,130,9.4,,,,,,,,,,,,"Bole damage possibly elk","0000-0002-9445-2841","0000-0003-4609-3858",
"9ca42e8e-a426-4188-950f-ac34a40afc89","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.03014",,"ok","single bole tree","Live, physically damaged",19.7,140,7.3,,,,,,,,,,,,"Fungus caused bole irregularity at 130","0000-0002-9445-2841","0000-0003-4609-3858",
"681406d7-d576-43ae-8082-45317d135ed0","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.03075",,"ok","small shrub","Live",,,0.7,,,,3.2,2.9,,"oblate half-sphere",1.2,10,,,,"0000-0002-9445-2841","0000-0003-4609-3858",
"46e1d944-1daf-42b8-8105-d7679246c090","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.03033",,"ok","multi-bole tree","Live, physically damaged",27.1,130,10.0,,,,,,,,,,,,"Dead branch unknown cause and bole damage from elk","0000-0002-9445-2841","0000-0003-4609-3858",
"f41b4955-b771-4f63-8ea2-17ce1cd3fcbf","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.03812",,"ok","sapling","Live",,,0.5,,,,,,,,1.2,10,,,,"0000-0002-9445-2841","0000-0003-4609-3858",
"fb1c42d2-df58-4341-998e-17ff6996bb1b","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.03051",,"ok","sapling","Live",,,0.5,,,,,,,,1.6,10,,,,"0000-0002-9445-2841","0000-0003-4609-3858",
"ae55de50-6215-49c2-888a-ba95bd80f556","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.02801",,"ok","small tree","Standing dead",9.9,130,2.5,,,,,,,,,,,,"Lost bark decreased dbh / Possible girdle death / Elk scarring","0000-0002-9445-2841","0000-0003-4609-3858",
"5992b4d0-3ab5-4b1a-82fd-f524ee40a9d8","RMNP_045.basePlot.vst","2019-10-10","vst_RMNP_2019","D10","RMNP","RMNP_045",,"NEON.PLA.D10.RMNP.03060",,"ok","small shrub","Live",,,0.5,,,,2.9,2.2,,"oblate half-sphere",1.3,10,,,,"0000-0002-9445-2841","0000-0003-4609-3858",
