uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,samplingProtocolVersion,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"fe36221d-2c41-4829-96e4-cef1a42b9eb7","TREE_042.basePlot.vst","2018-08-27","D05","TREE","TREE_042","tower","deciduousForest",45.495224,-89.591102,"WGS84",20.3,297549.48,5041231.82,"16N",466.0,0.4,"vst_TREE_2018","NEON.DOC.000987vG","Y",,"Y",,"N",,"noneSelected","noneSelected",800,800,800,,,,
"17e1df52-ccdd-4987-8994-7a91345c48ce","TREE_039.basePlot.vst","2018-08-27","D05","TREE","TREE_039","tower","mixedForest",45.493222,-89.582572,"WGS84",20.2,298208.79,5040987.93,"16N",463.3,0.2,"vst_TREE_2018","NEON.DOC.000987vG","Y",,"Y",,"N",,"100","noneSelected",800,400,800,,,,
"d67dc228-b4f6-4ccd-aa65-7c3b616b73f5","TREE_025.basePlot.vst","2018-08-27","D05","TREE","TREE_025","tower","mixedForest",45.494325,-89.582222,"WGS84",20.2,298240.08,5041109.59,"16N",462.3,0.2,"vst_TREE_2018","NEON.DOC.000987vG","Y",,"Y",,"N",,"25","noneSelected",800,100,800,,,,
"39ca90c2-4538-412b-be81-db35c806f55e","TREE_040.basePlot.vst","2018-08-27","D05","TREE","TREE_040","tower","mixedForest",45.495318,-89.585716,"WGS84",20.1,297970.64,5041228.70,"16N",458.8,0.2,"vst_TREE_2018","NEON.DOC.000987vG","Y",,"Y",,"N",,"25","noneSelected",800,100,800,,,,
"b393302d-43b7-40e8-b86c-e67a78b85dc5","TREE_041.basePlot.vst","2018-08-27","D05","TREE","TREE_041","tower","deciduousForest",45.494189,-89.587993,"WGS84",20.2,297788.69,5041109.00,"16N",465.1,0.2,"vst_TREE_2018","NEON.DOC.000987vG","Y",,"Y",,"N",,"100","noneSelected",800,400,800,,,,
"6f80608d-369e-4a61-9c61-c5a10111dd96","TREE_047.basePlot.vst","2018-08-28","D05","TREE","TREE_047","tower","deciduousForest",45.495260,-89.587995,"WGS84",20.2,297792.36,5041227.99,"16N",460.8,0.2,"vst_TREE_2018","NEON.DOC.000987vG","Y",,"Y",,"N",,"10","noneSelected",800,40,800,,,,
"27545710-cccf-4511-b239-63090b565126","TREE_044.basePlot.vst","2018-08-29","D05","TREE","TREE_044","tower","deciduousForest",45.494656,-89.579161,"WGS84",20.2,298480.43,5041138.68,"16N",462.5,0.3,"vst_TREE_2018","NEON.DOC.000987vG","Y",,"Y",,"N",,"10","noneSelected",800,40,800,,,,
"511290c6-72de-4b05-9b1d-8863f2b5845c","TREE_057.basePlot.vst","2018-08-29","D05","TREE","TREE_057","tower","mixedForest",45.492749,-89.580230,"WGS84",20.1,298390.09,5040929.50,"16N",464.5,0.2,"vst_TREE_2018","NEON.DOC.000987vG","Y",,"Y",,"N",,"25","noneSelected",800,100,800,,,,
"506c2f3f-c804-4bb2-81e9-130571be00fa","TREE_051.basePlot.vst","2018-08-29","D05","TREE","TREE_051","tower","deciduousForest",45.493513,-89.593698,"WGS84",20.2,297340.51,5041048.29,"16N",465.3,0.3,"vst_TREE_2018","NEON.DOC.000987vG","Y",,"Y",,"N",,"100","noneSelected",800,400,800,,,,
"d45d34fa-1175-42f6-9a11-7c6932d3fe8d","TREE_050.basePlot.vst","2018-08-29","D05","TREE","TREE_050","tower","evergreenForest",45.490088,-89.590099,"WGS84",20.3,297609.44,5040658.71,"16N",467.6,0.3,"vst_TREE_2018","NEON.DOC.000987vG","Y",,"Y",,"N",,"10","noneSelected",800,40,800,,,,
"d65d197a-afd0-463c-96f5-60ca54160593","TREE_045.basePlot.vst","2018-08-29","D05","TREE","TREE_045","tower","mixedForest",45.495103,-89.583403,"WGS84",20.1,298150.59,5041198.99,"16N",460.3,0.2,"vst_TREE_2018","NEON.DOC.000987vG","Y",,"Y",,"N",,"25","noneSelected",800,100,800,,,,
"c205637d-e979-4dbe-94bd-82ae52850920","TREE_054.basePlot.vst","2018-08-29","D05","TREE","TREE_054","tower","mixedForest",45.490570,-89.593196,"WGS84",20.2,297369.17,5040720.07,"16N",464.1,0.4,"vst_TREE_2018","NEON.DOC.000987vG","Y",,"Y",,"N",,"10","noneSelected",800,40,800,,,,
"bab814a6-1512-4355-8c48-460597201d5c","TREE_055.basePlot.vst","2018-08-29","D05","TREE","TREE_055","tower","deciduousForest",45.491887,-89.594045,"WGS84",20.2,297307.56,5040868.52,"16N",464.6,0.3,"vst_TREE_2018","NEON.DOC.000987vG","Y",,"Y",,"N",,"noneSelected","noneSelected",800,800,800,,,,
"6af95e5e-9a2b-4b28-a533-cc717a1af7fc","TREE_053.basePlot.vst","2018-08-29","D05","TREE","TREE_053","tower","deciduousForest",45.491644,-89.592476,"WGS84",20.2,297429.28,5040837.57,"16N",463.7,0.3,"vst_TREE_2018","NEON.DOC.000987vG","Y",,"Y",,"N",,"noneSelected","noneSelected",800,800,800,,,,
